user_id,axis1_kmeans_label,axis2_kmeans_label,axis3_kmeans_label,axis4_kmeans_label
USR-07230,Conservative,Established,Family/Home,Power user
USR-07231,Conservative,Entry,Traveler,Power user
USR-07232,Conservative,Entry,Traveler,Power user
USR-07233,Conservative,Growing,Status spender,Power user
USR-07234,Aggressive,Entry,Traveler,Casual
USR-07235,,,Tech/Digital native,Casual
USR-07236,Aggressive,Entry,Traveler,Casual
USR-07237,Distressed,Entry,Traveler,Power user
USR-07238,Conservative,Entry,Essential spender,Power user
USR-07239,Aggressive,Entry,Traveler,Power user
USR-07240,Moderate,Entry,Traveler,Casual
USR-07241,,,Essential spender,Casual
USR-07242,Aggressive,Entry,Traveler,Power user
USR-07243,Conservative,Established,Family/Home,
USR-07244,,,Family/Home,Casual
USR-07245,Conservative,Affluent,Family/Home,Power user
USR-07246,Distressed,Entry,Traveler,Casual
USR-07247,Conservative,Entry,Traveler,Power user
USR-07248,,,Foodie/Social,Dormant
USR-07249,Conservative,Entry,Traveler,Power user
USR-07250,,,Foodie/Social,At-risk
USR-07251,Conservative,Established,Traveler,Power user
USR-07252,Moderate,Established,Traveler,Power user
USR-07253,,,Traveler,At-risk
USR-07254,Moderate,Affluent,Family/Home,Power user
USR-07255,,,Family/Home,Casual
USR-07256,Conservative,Growing,Status spender,
USR-07257,Conservative,Entry,Traveler,Power user
USR-07258,Aggressive,Entry,Traveler,Power user
USR-07259,Conservative,Established,Family/Home,Power user
USR-07260,Moderate,Entry,Tech/Digital native,Power user
USR-07261,Conservative,Established,Family/Home,Power user
USR-07262,,,Traveler,Casual
USR-07263,Conservative,Affluent,Family/Home,Power user
USR-07264,Conservative,Affluent,Family/Home,Power user
USR-07265,Conservative,Entry,Family/Home,Power user
USR-07266,Aggressive,Entry,Traveler,
USR-07267,Conservative,Entry,Traveler,Power user
USR-07268,,,Traveler,
USR-07269,Conservative,Entry,Traveler,Power user
USR-07270,,,Essential spender,Casual
USR-07271,,,Foodie/Social,At-risk
USR-07272,Aggressive,Entry,Tech/Digital native,Power user
USR-07273,Distressed,Entry,Traveler,Power user
USR-07274,,,Family/Home,Casual
USR-07275,Moderate,Entry,Traveler,Power user
USR-07276,Moderate,Entry,Traveler,At-risk
USR-07277,Conservative,Affluent,Family/Home,Power user
USR-07278,Conservative,Affluent,Family/Home,Power user
USR-07279,Conservative,Affluent,Family/Home,Power user
USR-07280,,,Family/Home,Power user
USR-07281,Aggressive,Entry,Essential spender,Casual
USR-07282,,,Traveler,Casual
USR-07283,Aggressive,Growing,Status spender,Power user
USR-07284,Distressed,Entry,Traveler,Power user
USR-07285,Distressed,Entry,Traveler,Power user
USR-07286,Distressed,Entry,Traveler,Power user
USR-07287,Aggressive,Entry,Traveler,Power user
USR-07288,Moderate,Entry,Traveler,Power user
USR-07289,,,Traveler,Casual
USR-07290,,,Family/Home,Power user
USR-07291,,,Traveler,Casual
USR-07292,Moderate,Entry,Traveler,Power user
USR-07293,Moderate,Affluent,Family/Home,Power user
USR-07294,Moderate,Entry,Traveler,Power user
USR-07295,Conservative,Entry,Traveler,Power user
USR-07296,Conservative,Entry,Family/Home,Power user
USR-07297,,,Family/Home,Casual
USR-07298,,,Foodie/Social,Casual
USR-07299,,,Essential spender,Casual
USR-07300,Conservative,Entry,Traveler,Power user
USR-07301,Distressed,Entry,Traveler,Casual
USR-07302,Distressed,Entry,Traveler,Casual
USR-07303,Conservative,Established,Family/Home,Power user
USR-07304,Moderate,Entry,Tech/Digital native,Casual
USR-07305,Conservative,Entry,Traveler,Power user
USR-07306,,,Traveler,
USR-07307,Distressed,Entry,Traveler,Power user
USR-07308,Conservative,Established,Family/Home,Power user
USR-07309,Conservative,Entry,Foodie/Social,Power user
USR-07310,Moderate,Entry,Essential spender,Casual
USR-07311,Moderate,Entry,Traveler,
USR-07312,Conservative,Affluent,Family/Home,Power user
USR-07313,Distressed,Entry,Traveler,Casual
USR-07314,Conservative,Growing,Status spender,Casual
USR-07315,Aggressive,Entry,Tech/Digital native,Casual
USR-07316,Conservative,Entry,Traveler,Power user
USR-07317,,,Foodie/Social,Casual
USR-07318,Moderate,Affluent,Traveler,Power user
USR-07319,Aggressive,Entry,Traveler,Power user
USR-07320,,,Traveler,Dormant
USR-07321,,,Traveler,Casual
USR-07322,Aggressive,Growing,Status spender,Power user
USR-07323,Distressed,Entry,Traveler,Casual
USR-07324,Moderate,Affluent,Family/Home,Power user
USR-07325,Conservative,Entry,Traveler,Casual
USR-07326,Aggressive,Growing,Status spender,Power user
USR-07327,Moderate,Entry,Traveler,Power user
USR-07328,Conservative,Entry,Tech/Digital native,Casual
USR-07329,Distressed,Entry,Traveler,Casual
USR-07330,Distressed,Entry,Traveler,Casual
USR-07331,,,Traveler,
USR-07332,Conservative,Entry,Traveler,Power user
USR-07333,Aggressive,Entry,Traveler,Casual
USR-07334,,,Traveler,Casual
USR-07335,Distressed,Entry,Traveler,Power user
USR-07336,,,Family/Home,Casual
USR-07337,,,Traveler,At-risk
USR-07338,,,Traveler,Casual
USR-07339,Moderate,Entry,Family/Home,Power user
USR-07340,Conservative,Entry,Traveler,Power user
USR-07341,,,Tech/Digital native,Casual
USR-07342,,,Traveler,Dormant
USR-07343,Conservative,Established,Family/Home,Power user
USR-07344,,,Family/Home,Power user
USR-07345,Aggressive,Entry,Tech/Digital native,Casual
USR-07346,Aggressive,Entry,Traveler,Casual
USR-07347,Distressed,Entry,Traveler,Power user
USR-07348,,,Family/Home,Casual
USR-07349,,,Traveler,Casual
USR-07350,Aggressive,Entry,Essential spender,Casual
USR-07351,Distressed,Entry,Traveler,Casual
USR-07352,Aggressive,Entry,Essential spender,Power user
USR-07353,Conservative,Entry,Traveler,Casual
USR-07354,Aggressive,Growing,Status spender,Power user
USR-07355,,,Essential spender,Casual
USR-07356,Distressed,Entry,Traveler,Casual
USR-07357,,,Family/Home,Power user
USR-07358,Moderate,Entry,Traveler,Power user
USR-07359,Conservative,Entry,Traveler,Power user
USR-07360,,,Essential spender,Casual
USR-07361,Distressed,Entry,Traveler,Casual
USR-07362,,,Status spender,Casual
USR-07363,Moderate,Affluent,Family/Home,Power user
USR-07364,Conservative,Entry,Traveler,Casual
USR-07365,Aggressive,Growing,Status spender,Power user
USR-07366,,,Foodie/Social,At-risk
USR-07367,Conservative,Growing,Status spender,Power user
USR-07368,Distressed,Entry,Traveler,Casual
USR-07369,,,Traveler,Casual
USR-07370,Conservative,Entry,Traveler,Power user
USR-07371,Conservative,Growing,Status spender,Power user
USR-07372,Aggressive,Entry,Essential spender,Casual
USR-07373,Conservative,Entry,Family/Home,Power user
USR-07374,Distressed,Entry,Traveler,Casual
USR-07375,Moderate,Entry,Traveler,Power user
USR-07376,,,Traveler,Casual
USR-07377,Distressed,Entry,Traveler,Power user
USR-07378,Conservative,Entry,Traveler,Casual
USR-07379,Moderate,Established,Family/Home,Power user
USR-07380,Moderate,Entry,Essential spender,Casual
USR-07381,Moderate,Entry,Traveler,Power user
USR-07382,Aggressive,Entry,Tech/Digital native,Power user
USR-07383,,,Traveler,At-risk
USR-07384,Aggressive,Entry,Traveler,At-risk
USR-07385,Aggressive,Growing,Status spender,Casual
USR-07386,,,Family/Home,Power user
USR-07387,,,Traveler,Casual
USR-07388,Aggressive,Entry,Tech/Digital native,Power user
USR-07389,Distressed,Entry,Traveler,Casual
USR-07390,Conservative,Entry,Traveler,Power user
USR-07391,Aggressive,Entry,Traveler,Casual
USR-07392,Conservative,Affluent,Family/Home,Power user
USR-07393,Conservative,Established,Family/Home,Power user
USR-07394,,,Family/Home,Casual
USR-07395,Aggressive,Entry,Traveler,Power user
USR-07396,Aggressive,Entry,Traveler,Casual
USR-07397,Conservative,Entry,Tech/Digital native,Casual
USR-07398,Distressed,Entry,Traveler,Casual
USR-07399,Moderate,Established,Family/Home,Power user
USR-07400,Distressed,Entry,Traveler,Casual
USR-07401,Aggressive,Entry,Traveler,Casual
USR-07402,Aggressive,Entry,Traveler,Casual
USR-07403,,,Traveler,Casual
USR-07404,Conservative,Established,Family/Home,Power user
USR-07405,Distressed,Entry,Traveler,Power user
USR-07406,Distressed,Entry,Traveler,Casual
USR-07407,Distressed,Entry,Traveler,Casual
USR-07408,,,Foodie/Social,Dormant
USR-07409,Conservative,Entry,Essential spender,Power user
USR-07410,Moderate,Entry,Traveler,Power user
USR-07411,,,Traveler,Casual
USR-07412,,,Status spender,Casual
USR-07413,Moderate,Entry,Essential spender,Power user
USR-07414,Conservative,Entry,Traveler,Power user
USR-07415,,,Family/Home,Power user
USR-07416,Aggressive,Entry,Traveler,Power user
USR-07417,,,Family/Home,Power user
USR-07418,,,Essential spender,
USR-07419,Aggressive,Entry,Foodie/Social,Dormant
USR-07420,Aggressive,Entry,Traveler,Casual
USR-07421,Moderate,Entry,Traveler,
USR-07422,,,Tech/Digital native,Casual
USR-07423,Conservative,Established,Family/Home,Power user
USR-07424,Aggressive,Entry,Traveler,Power user
USR-07425,Conservative,Entry,Traveler,Casual
USR-07426,Moderate,Affluent,Family/Home,Power user
USR-07427,,,Traveler,Casual
USR-07428,,,Family/Home,Power user
USR-07429,,,Traveler,Dormant
USR-07430,Conservative,Affluent,Family/Home,Power user
USR-07431,,,Traveler,At-risk
USR-07432,Moderate,Entry,Tech/Digital native,Casual
USR-07433,Distressed,Entry,Traveler,Power user
USR-07434,Distressed,Entry,Traveler,
USR-07435,,,Traveler,Dormant
USR-07436,,,Essential spender,Casual
USR-07437,Conservative,Entry,Traveler,Casual
USR-07438,Aggressive,Entry,Essential spender,Casual
USR-07439,Aggressive,Entry,Traveler,Power user
USR-07440,Conservative,Entry,Traveler,Power user
USR-07441,Aggressive,Entry,Essential spender,Casual
USR-07442,Conservative,Affluent,Traveler,Power user
USR-07443,,,Traveler,Casual
USR-07444,Aggressive,Entry,Traveler,Casual
USR-07445,Aggressive,Entry,Essential spender,Power user
USR-07446,,,Traveler,At-risk
USR-07447,,,Traveler,Dormant
USR-07448,,,Family/Home,Casual
USR-07449,,,Traveler,Power user
USR-07450,Aggressive,Entry,Essential spender,Casual
USR-07451,Conservative,Entry,Traveler,Power user
USR-07452,Moderate,Entry,Family/Home,Power user
USR-07453,Distressed,Entry,Traveler,Power user
USR-07454,Aggressive,Growing,Status spender,Power user
USR-07455,,,Family/Home,Power user
USR-07456,Moderate,Growing,Status spender,Casual
USR-07457,,,Family/Home,Casual
USR-07458,Aggressive,Entry,Tech/Digital native,Power user
USR-07459,Conservative,Established,Family/Home,Power user
USR-07460,Aggressive,Entry,Tech/Digital native,
USR-07461,,,Traveler,Casual
USR-07462,Aggressive,Entry,Tech/Digital native,Power user
USR-07463,,,Family/Home,Power user
USR-07464,Conservative,Affluent,Family/Home,Power user
USR-07465,Conservative,Entry,Traveler,Power user
USR-07466,Aggressive,Entry,Traveler,
USR-07467,Moderate,Entry,Essential spender,Casual
USR-07468,,,Foodie/Social,Dormant
USR-07469,Aggressive,Entry,Traveler,Power user
USR-07470,,,Status spender,Casual
USR-07471,,,Family/Home,Power user
USR-07472,Aggressive,Entry,Traveler,Power user
USR-07473,Distressed,Entry,Traveler,Power user
USR-07474,,,Traveler,Casual
USR-07475,Aggressive,Entry,Traveler,Power user
USR-07476,,,Traveler,Casual
USR-07477,Aggressive,Entry,Tech/Digital native,Casual
USR-07478,,,Traveler,At-risk
USR-07479,Aggressive,Entry,Traveler,Power user
USR-07480,Conservative,Growing,Status spender,Power user
USR-07481,Conservative,Entry,Traveler,Power user
USR-07482,Conservative,Affluent,Family/Home,Power user
USR-07483,Aggressive,Entry,Traveler,Power user
USR-07484,Aggressive,Entry,Essential spender,Casual
USR-07485,,,Traveler,Dormant
USR-07486,,,Traveler,Casual
USR-07487,Aggressive,Entry,Traveler,Casual
USR-07488,Moderate,Entry,Essential spender,Casual
USR-07489,Moderate,Established,Family/Home,Power user
USR-07490,,,Traveler,At-risk
USR-07491,Conservative,Entry,Foodie/Social,At-risk
USR-07492,Aggressive,Entry,Traveler,Power user
USR-07493,Distressed,Entry,Traveler,Power user
USR-07494,Aggressive,Entry,Essential spender,Casual
USR-07495,,,Family/Home,Casual
USR-07496,Conservative,Entry,Traveler,Dormant
USR-07497,,,Traveler,Casual
USR-07498,Moderate,Entry,Essential spender,Casual
USR-07499,,,Status spender,Casual
USR-07500,,,Traveler,
USR-07501,Moderate,Established,Family/Home,Power user
USR-07502,Conservative,Entry,Traveler,Casual
USR-07503,,,Family/Home,Casual
USR-07504,Aggressive,Entry,Essential spender,Power user
USR-07505,Aggressive,Entry,Traveler,Power user
USR-07506,Conservative,Established,Family/Home,Power user
USR-07507,Conservative,Entry,Essential spender,Casual
USR-07508,Conservative,Established,Family/Home,Power user
USR-07509,Distressed,Entry,Traveler,Casual
USR-07510,Conservative,Entry,Tech/Digital native,Casual
USR-07511,Aggressive,Entry,Tech/Digital native,Casual
USR-07512,,,Family/Home,Casual
USR-07513,Conservative,Established,Family/Home,Power user
USR-07514,Distressed,Entry,Traveler,Casual
USR-07515,,,Status spender,Casual
USR-07516,Conservative,Entry,Traveler,Power user
USR-07517,,,Family/Home,Power user
USR-07518,Moderate,Established,Family/Home,Power user
USR-07519,Aggressive,Entry,Traveler,Casual
USR-07520,Conservative,Entry,Status spender,Power user
USR-07521,Moderate,Growing,Status spender,Casual
USR-07522,Conservative,Affluent,Family/Home,Power user
USR-07523,Moderate,Established,Family/Home,Power user
USR-07524,,,Foodie/Social,At-risk
USR-07525,Aggressive,Entry,Traveler,Casual
USR-07526,Moderate,Entry,Family/Home,Casual
USR-07527,,,Essential spender,
USR-07528,Distressed,Entry,Traveler,Power user
USR-07529,Aggressive,Entry,Essential spender,Power user
USR-07530,Moderate,Affluent,Family/Home,Power user
USR-07531,Aggressive,Entry,Traveler,Power user
USR-07532,Conservative,Affluent,Family/Home,Power user
USR-07533,Moderate,Affluent,Family/Home,Power user
USR-07534,Conservative,Established,Family/Home,Power user
USR-07535,,,Traveler,Dormant
USR-07536,,,Traveler,Casual
USR-07537,Aggressive,Entry,Traveler,Power user
USR-07538,Conservative,Entry,Traveler,Power user
USR-07539,Moderate,Entry,Traveler,Power user
USR-07540,Conservative,Entry,Tech/Digital native,Power user
USR-07541,Distressed,Entry,Traveler,
USR-07542,Conservative,Affluent,Family/Home,
USR-07543,Conservative,Entry,Traveler,Power user
USR-07544,,,Family/Home,Power user
USR-07545,Moderate,Affluent,Family/Home,
USR-07546,,,Family/Home,Power user
USR-07547,Moderate,Entry,Family/Home,Power user
USR-07548,Conservative,Established,Family/Home,Power user
USR-07549,,,Traveler,At-risk
USR-07550,Conservative,Entry,Traveler,Power user
USR-07551,Conservative,Growing,Status spender,Power user
USR-07552,Moderate,Established,Family/Home,Power user
USR-07553,Aggressive,Growing,Status spender,Power user
USR-07554,Distressed,Entry,Traveler,Power user
USR-07555,Moderate,Established,Family/Home,Power user
USR-07556,Aggressive,Entry,Traveler,Power user
USR-07557,Aggressive,Entry,Traveler,Casual
USR-07558,Aggressive,Entry,Traveler,At-risk
USR-07559,Aggressive,Entry,Essential spender,Power user
USR-07560,Moderate,Entry,Traveler,Casual
USR-07561,Conservative,Entry,Traveler,Power user
USR-07562,Aggressive,Entry,Essential spender,Casual
USR-07563,Moderate,Entry,Family/Home,Power user
USR-07564,Aggressive,Entry,Tech/Digital native,Power user
USR-07565,Moderate,Affluent,Family/Home,Power user
USR-07566,Aggressive,Entry,Tech/Digital native,Casual
USR-07567,Moderate,Entry,Traveler,Power user
USR-07568,Aggressive,Entry,Traveler,Power user
USR-07569,,,Family/Home,Casual
USR-07570,,,Status spender,Casual
USR-07571,Conservative,Affluent,Family/Home,Power user
USR-07572,Moderate,Affluent,Family/Home,Power user
USR-07573,Conservative,Growing,Status spender,Power user
USR-07574,Aggressive,Entry,Foodie/Social,Power user
USR-07575,,,Traveler,Casual
USR-07576,Moderate,Established,Family/Home,Power user
USR-07577,,,Family/Home,Power user
USR-07578,,,Traveler,Dormant
USR-07579,Moderate,Entry,Traveler,Power user
USR-07580,,,Traveler,Casual
USR-07581,Aggressive,Entry,Tech/Digital native,
USR-07582,Aggressive,Entry,Tech/Digital native,Casual
USR-07583,Moderate,Entry,Traveler,Power user
USR-07584,Distressed,Entry,Traveler,
USR-07585,Aggressive,Entry,Traveler,
USR-07586,Distressed,Entry,Traveler,Casual
USR-07587,,,Tech/Digital native,Casual
USR-07588,Conservative,Established,Family/Home,Power user
USR-07589,Aggressive,Entry,Tech/Digital native,Power user
USR-07590,Conservative,Entry,Traveler,At-risk
USR-07591,,,Traveler,Dormant
USR-07592,Moderate,Entry,Traveler,Power user
USR-07593,Distressed,Entry,Traveler,Power user
USR-07594,Aggressive,Entry,Family/Home,Power user
USR-07595,Conservative,Entry,Traveler,At-risk
USR-07596,Moderate,Affluent,Family/Home,Power user
USR-07597,Conservative,Entry,Traveler,Power user
USR-07598,Conservative,Growing,Status spender,Power user
USR-07599,Aggressive,Growing,Status spender,Power user
USR-07600,Conservative,Entry,Traveler,Power user
USR-07601,,,Family/Home,Power user
USR-07602,Moderate,Established,Family/Home,Power user
USR-07603,Conservative,Growing,Status spender,Power user
USR-07604,,,Family/Home,Power user
USR-07605,,,Tech/Digital native,Casual
USR-07606,Moderate,Entry,Traveler,Power user
USR-07607,Moderate,Entry,Essential spender,Casual
USR-07608,Aggressive,Growing,Traveler,Power user
USR-07609,Aggressive,Entry,Traveler,Power user
USR-07610,Conservative,Entry,Traveler,Power user
USR-07611,,,Family/Home,Power user
USR-07612,Distressed,Entry,Traveler,Casual
USR-07613,,,Traveler,Casual
USR-07614,Conservative,Entry,Traveler,Casual
USR-07615,Conservative,Affluent,Status spender,Power user
USR-07616,Moderate,Entry,Traveler,At-risk
USR-07617,Conservative,Affluent,Traveler,Power user
USR-07618,Distressed,Entry,Traveler,Casual
USR-07619,Conservative,Established,Family/Home,Power user
USR-07620,Conservative,Entry,Essential spender,Power user
USR-07621,Aggressive,Entry,Tech/Digital native,Casual
USR-07622,Conservative,Entry,Traveler,Power user
USR-07623,,,Tech/Digital native,Casual
USR-07624,,,Traveler,Dormant
USR-07625,Aggressive,Entry,Traveler,Casual
USR-07626,Conservative,Growing,Status spender,Power user
USR-07627,,,Family/Home,Casual
USR-07628,,,Essential spender,Casual
USR-07629,Distressed,Entry,Traveler,Power user
USR-07630,Moderate,Established,Family/Home,Power user
USR-07631,Conservative,Established,Family/Home,Power user
USR-07632,Conservative,Established,Family/Home,Power user
USR-07633,,,Tech/Digital native,Casual
USR-07634,Moderate,Entry,Family/Home,Power user
